Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Anu,2019-08-01 19:48:56,00:28:33,,House of Cards: Season 1: Chapter 4 (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:46:24,00:46:24,IN (India)
Anu,2019-08-01 19:31:46,00:16:45,,House of Cards: Season 1: Chapter 4 (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:18:27,Not latest view,IN (India)
Anu,2019-08-01 18:44:36,00:47:06,,House of Cards: Season 1: Chapter 3 (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:41,00:48:41,IN (India)
Anu,2019-08-01 17:53:26,00:46:02,,House of Cards: Season 1: Chapter 2 (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:46:49,00:46:49,IN (India)
Cow,2019-08-01 17:42:49,00:20:30,,Breaking Bad: Season 4: Cornered (Episode 6),,iPad Pro 10.5-Inch (Wi-Fi),00:20:33,Not latest view,IN (India)
Anu,2019-08-01 16:50:59,00:56:23,,House of Cards: Season 1: Chapter 1 (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:53:57,00:53:57,IN (India)
Cow,2019-08-01 16:50:54,00:45:55,,Breaking Bad: Season 4: Shotgun (Episode 5),,iPad Pro 10.5-Inch (Wi-Fi),00:46:29,00:46:29,IN (India)
Cow,2019-08-01 16:50:41,00:00:05,,Breaking Bad: Season 4: Bullet Points (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:44:29,00:44:29,IN (India)
Anu,2019-08-01 16:49:37,00:00:02,Autoplayed: user action: None; ,Humsafar: Season 1: Episode 1,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,IN (India)
Anu,2019-08-01 16:47:30,00:00:40,Autoplayed: user action: Unspecified; ,Beecham House: Season 1: Episode 1,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:40,Not latest view,IN (India)
Anu,2019-08-01 16:46:53,00:00:22,Autoplayed: user action: None; ,Zindagi Gulzar Hai: Season 1: Episode 1,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:22,00:00:22,IN (India)
Anu,2019-08-01 16:45:51,00:00:17,,Typewriter: Season 1: Chapter 1: Four Kids and a Dog (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:17,00:00:17,IN (India)
Cow,2019-08-01 14:10:10,00:44:33,,Breaking Bad: Season 4: Bullet Points (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:44:28,Not latest view,IN (India)
Cow,2019-08-01 13:49:35,00:20:34,,Breaking Bad: Season 4: Open House (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:45:30,00:45:30,IN (India)
Cow,2019-08-01 11:56:15,00:25:09,,Breaking Bad: Season 4: Open House (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:24:55,Not latest view,IN (India)
Cow,2019-08-01 11:11:06,00:45:08,,Breaking Bad: Season 4: Thirty-Eight Snub (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:45:22,00:45:22,IN (India)
Cow,2019-08-01 11:02:10,00:08:54,,Breaking Bad: Season 4: Box Cutter (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:46:29,00:46:29,IN (India)
Kun,2019-08-01 07:01:18,00:44:12,Autoplayed: user action: Unspecified; ,Lucifer: Season 1: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:12,00:44:12,US (United States)
Kun,2019-08-01 07:01:02,00:00:04,Autoplayed: user action: Unspecified; ,Lucifer: Season 4: Everything's Okay (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Kun,2019-08-01 07:00:57,00:00:04,,Lucifer: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Kun,2019-08-01 06:58:10,00:02:44,Autoplayed: user action: Unspecified; ,Lucifer: Season 4 (Franchise Trailer),RECAP,Netflix Chrome MAC (Cadmium) HTML 5,00:02:44,00:02:44,US (United States)
Kun,2019-08-01 06:55:05,00:00:10,Autoplayed: user action: None; ,The Great Hack (Portrait Product Preview),PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,US (United States)
Kun,2019-08-01 06:54:50,00:00:08,Autoplayed: user action: None; ,Whitney Cummings: Can I Touch It? (:30 Product Preview),PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,US (United States)
Kun,2019-08-01 06:49:32,00:04:29,Autoplayed: user action: Unspecified; ,Easy: Season 3: Blank Pages (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:21,00:23:21,US (United States)
Kun,2019-08-01 06:46:17,00:00:06,Autoplayed: user action: None; ,When They See Us: Limited Series (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Kun,2019-08-01 06:44:20,00:00:22,Autoplayed: user action: None; ,Rakkhosh_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,00:00:22,US (United States)
Kun,2019-08-01 06:43:49,00:00:06,Autoplayed: user action: None; ,The Red Sea Diving Resort (:30 Product Preview),PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Kun,2019-08-01 04:53:07,00:00:01,Autoplayed: user action: None; ,Californication: Season 6: Blind Faith (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Kun,2019-08-01 04:04:34,00:48:00,,Typewriter: Season 1: Chapter 5: The Night of the Blood Moon (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:52,00:48:52,US (United States)
Cow,2019-08-01 03:40:22,00:37:29,,Breaking Bad: Season 4: Box Cutter (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:37:34,Not latest view,IN (India)
Cow,2019-08-01 03:25:23,00:14:57,,Breaking Bad: Season 3: Full Measure (Episode 13),,iPad Pro 10.5-Inch (Wi-Fi),00:46:27,00:46:27,IN (India)
Kun,2019-08-01 03:13:22,00:44:38,,Typewriter: Season 1: Chapter 4: The Rise of the Fakeer (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:33,00:45:33,US (United States)
Kun,2019-08-01 02:33:30,00:39:34,,Typewriter: Season 1: Chapter 3: The Ghost of Sultanpore (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:39:57,00:39:57,US (United States)
Cow,2019-07-31 17:21:21,00:31:14,,Breaking Bad: Season 3: Full Measure (Episode 13),,iPad Pro 10.5-Inch (Wi-Fi),00:31:29,Not latest view,IN (India)
Cow,2019-07-31 17:17:30,00:03:32,,Breaking Bad: Season 3: Half Measures (Episode 12),,iPad Pro 10.5-Inch (Wi-Fi),00:46:33,00:46:33,IN (India)
Cow,2019-07-31 12:03:49,00:24:05,,Breaking Bad: Season 3: Half Measures (Episode 12),,iPad Pro 10.5-Inch (Wi-Fi),00:44:40,Not latest view,IN (India)
Kun,2019-07-31 07:39:43,00:00:10,Autoplayed: user action: None; ,The Red Sea Diving Resort (:30 Product Preview),PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,Not latest view,US (United States)
Kun,2019-07-31 06:00:24,00:38:54,,Typewriter: Season 1: Chapter 3: The Ghost of Sultanpore (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:39:51,Not latest view,US (United States)
Kun,2019-07-31 05:08:07,00:52:01,,Typewriter: Season 1: Chapter 2: Operation School Bell (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:51:43,00:51:43,US (United States)
Kun,2019-07-31 05:01:28,00:06:34,Autoplayed: user action: Unspecified; ,Typewriter: Season 1: Chapter 1: Four Kids and a Dog (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:30,00:48:30,US (United States)
Kun,2019-07-31 04:59:15,00:00:06,Autoplayed: user action: None; ,Another Life: Season 1 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Kun,2019-07-31 04:59:01,00:00:07,Autoplayed: user action: None; ,Another Life: Season 1 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Cow,2019-07-31 03:36:14,00:19:00,,Breaking Bad: Season 3: Half Measures (Episode 12),,iPad Pro 10.5-Inch (Wi-Fi),00:19:14,Not latest view,IN (India)
Cow,2019-07-31 03:12:44,00:23:29,,Breaking Bad: Season 3: Abiquiu (Episode 11),,iPad Pro 10.5-Inch (Wi-Fi),00:46:27,00:46:27,IN (India)
Cow,2019-07-30 18:29:04,00:22:35,,Breaking Bad: Season 3: Abiquiu (Episode 11),,iPad Pro 10.5-Inch (Wi-Fi),00:22:57,Not latest view,IN (India)
Cow,2019-07-30 17:45:52,00:42:48,,Breaking Bad: Season 3: Fly (Episode 10),,iPad Pro 10.5-Inch (Wi-Fi),00:46:28,00:46:28,IN (India)
Cow,2019-07-30 17:45:33,00:00:05,,Breaking Bad: Season 3: Fly (Episode 10),,iPad Pro 10.5-Inch (Wi-Fi),00:00:05,Not latest view,IN (India)
Cow,2019-07-30 17:27:40,00:17:52,,Breaking Bad: Season 3: Kafkaesque (Episode 9),,iPad Pro 10.5-Inch (Wi-Fi),00:46:29,00:46:29,IN (India)
Cow,2019-07-30 12:03:57,00:28:21,,Breaking Bad: Season 3: Kafkaesque (Episode 9),,iPad Pro 10.5-Inch (Wi-Fi),00:28:36,Not latest view,IN (India)
Cow,2019-07-30 11:33:03,00:30:53,,Breaking Bad: Season 3: I See You (Episode 8),,iPad Pro 10.5-Inch (Wi-Fi),00:46:29,00:46:29,IN (India)
Cow,2019-07-30 03:47:43,00:15:19,,Breaking Bad: Season 3: I See You (Episode 8),,iPad Pro 10.5-Inch (Wi-Fi),00:15:35,Not latest view,IN (India)
Cow,2019-07-30 03:11:56,00:35:45,,Breaking Bad: Season 3: One Minute (Episode 7),,iPad Pro 10.5-Inch (Wi-Fi),00:46:28,00:46:28,IN (India)
Cow,2019-07-29 18:19:12,00:10:39,,Breaking Bad: Season 3: One Minute (Episode 7),,iPad Pro 10.5-Inch (Wi-Fi),00:10:39,Not latest view,IN (India)
Cow,2019-07-29 17:36:01,00:43:08,,Breaking Bad: Season 3: Sunset (Episode 6),,iPad Pro 10.5-Inch (Wi-Fi),00:46:28,00:46:28,IN (India)
Cow,2019-07-29 17:35:51,00:00:01,,Breaking Bad: Season 3: Green Light (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:46:27,00:46:27,IN (India)
Cow,2019-07-29 17:32:42,00:03:02,,Breaking Bad: Season 3: Sunset (Episode 6),,iPad Pro 10.5-Inch (Wi-Fi),00:03:02,Not latest view,IN (India)
Cow,2019-07-29 17:19:14,00:13:25,,Breaking Bad: Season 3: Mas (Episode 5),,iPad Pro 10.5-Inch (Wi-Fi),00:46:35,00:46:35,IN (India)
Cow,2019-07-29 12:36:01,00:31:33,,Breaking Bad: Season 3: Mas (Episode 5),,iPad Pro 10.5-Inch (Wi-Fi),00:33:09,Not latest view,IN (India)
Kun,2019-07-29 08:00:56,01:12:36,Autoplayed: user action: Unspecified; ,Romeo Akbar Walter,,Netflix Chrome MAC (Cadmium) HTML 5,02:15:15,02:15:15,US (United States)
Kun,2019-07-29 06:54:22,00:24:32,Autoplayed: user action: Unspecified; ,Romeo Akbar Walter,,Samsung 2017 Kant-M UHD TV Smart TV,00:48:58,Not latest view,US (United States)
Kun,2019-07-29 06:53:38,00:00:02,Autoplayed: user action: None; ,The Great Hack,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,Not latest view,US (United States)
Kun,2019-07-29 06:52:25,00:00:29,Autoplayed: user action: None; ,Another Life: Season 1 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:29,Not latest view,US (United States)
Cow,2019-07-29 03:19:59,00:46:08,,Breaking Bad: Season 3: Green Light (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:46:25,Not latest view,IN (India)
Anand,2019-07-28 18:36:15,00:02:28,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 4: Night Out (Episode 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:28,Not latest view,US (United States)
Anand,2019-07-28 18:35:53,00:00:07,Autoplayed: user action: None; ,The Great Hack (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Cow,2019-07-28 18:13:31,00:00:01,,Atypical: Season 2: Pants on Fire (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:00:01,Not latest view,IN (India)
Cow,2019-07-28 18:13:28,00:00:02,,Atypical: Season 2: Little Dude and the Lion (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:29:08,00:29:08,IN (India)
Cow,2019-07-28 18:06:36,00:06:41,,Breaking Bad: Season 3: I.F.T. (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:46:26,00:46:26,IN (India)
Cow,2019-07-28 17:26:58,00:39:29,,Breaking Bad: Season 3: I.F.T. (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:39:44,Not latest view,IN (India)
Cow,2019-07-28 16:40:13,00:46:35,,Breaking Bad: Season 3: Caballo Sin Nombre (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:46:31,00:46:31,IN (India)
Cow,2019-07-28 13:48:31,00:46:10,,Breaking Bad: Season 3: No Más (Episode 1),,Netflix Firefox MAC (Cadmium) HTML 5,00:46:22,00:46:22,US (United States)
Cow,2019-07-28 13:48:31,00:45:59,Autoplayed: user action: Unspecified; ,Breaking Bad: Season 3: No Más (Episode 1),,Netflix Firefox MAC (Cadmium) HTML 5,00:46:12,Not latest view,IN (India)
Cow,2019-07-28 13:11:31,00:36:52,Autoplayed: user action: Unspecified; ,Breaking Bad: Season 2: ABQ (Episode 13),,Netflix Firefox MAC (Cadmium) HTML 5,00:46:48,00:46:48,IN (India)
Anand,2019-07-28 05:38:02,00:01:44,Autoplayed: user action: None; ,Secret Obsession (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:44,00:01:44,US (United States)
Anand,2019-07-28 05:37:23,00:00:24,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:24,00:00:24,US (United States)
Anand,2019-07-28 05:37:13,00:00:04,Autoplayed: user action: None; ,Grey's Anatomy: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Anand,2019-07-28 05:35:25,00:01:33,Autoplayed: user action: None; ,Typewriter: Season 1 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:33,00:01:33,US (United States)
Anand,2019-07-28 05:33:40,00:00:53,Autoplayed: user action: None; ,Mighty Little Bheem (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:53,00:00:53,US (United States)
Anand,2019-07-28 05:32:55,00:00:37,Autoplayed: user action: None; ,Little Singham: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:37,00:00:37,US (United States)
Anand,2019-07-28 05:31:40,00:00:43,Autoplayed: user action: None; ,21 Sarfarosh: Saragarhi 1897: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:43,00:00:43,US (United States)
Anand,2019-07-28 05:30:13,00:00:36,Autoplayed: user action: None; ,World's Busiest Cities: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:36,00:00:36,US (United States)
Anand,2019-07-28 05:29:51,00:00:05,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,Not latest view,US (United States)
Anand,2019-07-28 05:29:41,00:00:01,Autoplayed: user action: None; ,Raman Raghav 2.0,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Anand,2019-07-28 05:28:38,00:00:39,Autoplayed: user action: None; ,Pad Man_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:39,Not latest view,US (United States)
Anand,2019-07-28 05:27:48,00:00:47,Autoplayed: user action: None; ,Phantom_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:47,Not latest view,US (United States)
Anand,2019-07-28 05:27:37,00:00:02,Autoplayed: user action: None; ,TE3N,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,00:00:02,US (United States)
Anand,2019-07-28 05:27:04,00:00:01,Autoplayed: user action: None; ,Rustom,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,Not latest view,US (United States)
Anand,2019-07-28 05:26:07,00:00:54,Autoplayed: user action: None; ,Rustom_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:54,Not latest view,US (United States)
Anand,2019-07-28 05:25:56,00:00:01,Autoplayed: user action: None; ,Once Upon a Time in Mumbai Dobaara!,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,Not latest view,US (United States)
Anand,2019-07-28 05:24:43,00:00:53,Autoplayed: user action: None; ,Soorma_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:53,Not latest view,US (United States)
Anand,2019-07-28 05:24:17,00:00:05,Autoplayed: user action: None; ,Stree_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,Not latest view,US (United States)
Anand,2019-07-28 05:22:46,00:01:24,Autoplayed: user action: None; ,Super Deluxe_hook_05_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:24,00:01:24,US (United States)
Anand,2019-07-28 05:21:57,00:00:39,Autoplayed: user action: None; ,The Interview_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:39,Not latest view,US (United States)
Anand,2019-07-28 05:21:36,00:00:01,Autoplayed: user action: None; ,Network,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Anand,2019-07-28 05:20:57,00:00:02,Autoplayed: user action: None; ,The Aviator,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,00:00:02,US (United States)
Anand,2019-07-28 05:20:11,00:00:01,Autoplayed: user action: None; ,The Theory of Everything,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Anand,2019-07-28 05:19:18,00:00:49,Autoplayed: user action: None; ,The Theory of Everything_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:49,Not latest view,US (United States)
Anand,2019-07-28 05:19:02,00:00:11,Autoplayed: user action: None; ,Platoon_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Anand,2019-07-28 05:17:26,00:01:09,Autoplayed: user action: None; ,As Good as It Gets_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:09,00:01:09,US (United States)
Anand,2019-07-28 05:17:10,00:00:04,Autoplayed: user action: None; ,The King's Speech,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Anand,2019-07-28 05:16:54,00:00:08,Autoplayed: user action: None; ,Indiana Jones and the Raiders of the Lost Ark_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Anand,2019-07-28 05:16:41,00:00:03,Autoplayed: user action: None; ,Schindler's List,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,00:00:03,US (United States)
Anand,2019-07-28 05:15:12,00:00:35,Autoplayed: user action: None; ,Mary Poppins Returns_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:35,Not latest view,US (United States)
Anand,2019-07-28 05:14:00,00:00:03,Autoplayed: user action: None; ,All the President's Men,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,00:00:03,US (United States)
Anand,2019-07-28 05:12:48,00:00:52,Autoplayed: user action: None; ,New Girl: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:52,Not latest view,US (United States)
Anand,2019-07-28 05:11:59,00:00:42,Autoplayed: user action: None; ,The Competition_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:42,00:00:42,US (United States)
Anand,2019-07-28 05:10:00,00:01:39,Autoplayed: user action: None; ,Roman Empire: Master of Rome (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:39,00:01:39,US (United States)
Anand,2019-07-28 05:09:42,00:00:05,Autoplayed: user action: None; ,Mauli_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Anand,2019-07-28 04:59:25,00:02:12,Autoplayed: user action: None; ,The Great Hack (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:12,Not latest view,US (United States)
Anand,2019-07-28 02:51:21,01:51:34,Autoplayed: user action: Unspecified; ,Gran Torino,,Samsung 2016 Jazz-L UHD TV Smart TV,01:51:34,01:51:34,US (United States)
Anand,2019-07-28 02:50:48,00:00:01,Autoplayed: user action: None; ,The Dark Knight,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,Not latest view,US (United States)
Anand,2019-07-28 02:49:53,00:00:34,Autoplayed: user action: None; ,Black Mirror: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:34,Not latest view,US (United States)
Anand,2019-07-28 02:48:44,00:00:59,Autoplayed: user action: None; ,Blown Away: Season 1_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:59,00:00:59,US (United States)
Anand,2019-07-28 02:47:44,00:00:50,Autoplayed: user action: None; ,Frasier: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:50,00:00:50,US (United States)
Anand,2019-07-28 02:45:41,00:00:39,Autoplayed: user action: None; ,Joseph Campbell and the Power of Myth_hook_08_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:39,00:00:39,US (United States)
Anand,2019-07-28 02:44:50,00:00:41,Autoplayed: user action: None; ,The Eighties: Season 1: Raised on Television Part 1 (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:41,00:00:41,US (United States)
Anand,2019-07-28 02:44:33,00:00:02,Autoplayed: user action: None; ,The 2000s: Season 1: The Platinum Age of Television: Part 1 (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,00:00:02,US (United States)
Anand,2019-07-28 02:43:34,00:00:11,Autoplayed: user action: None; ,Wild District: Season 1 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Anand,2019-07-28 02:42:51,00:00:33,Autoplayed: user action: None; ,La Reina del Sur: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:33,Not latest view,US (United States)
Anand,2019-07-28 02:42:27,00:00:12,Autoplayed: user action: None; ,Caught on Camera: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:12,00:00:12,US (United States)
Anand,2019-07-28 02:41:53,00:00:04,Autoplayed: user action: None; ,Ken Burns: The West: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Anand,2019-07-28 02:40:53,00:00:24,Autoplayed: user action: None; ,Goosebumps: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:24,00:00:24,US (United States)
Anand,2019-07-28 02:40:25,00:00:20,Autoplayed: user action: None; ,The Magic School Bus: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:20,00:00:20,US (United States)
Anand,2019-07-28 02:39:06,00:00:53,Autoplayed: user action: None; ,Bob Ross: Beauty Is Everywhere: Collection 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:53,00:00:53,US (United States)
Anand,2019-07-28 02:38:26,00:00:32,Autoplayed: user action: None; ,Pokémon: Indigo League: Season 1_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:32,00:00:32,US (United States)
Anand,2019-07-28 02:37:48,00:00:28,Autoplayed: user action: None; ,Spider-Man: Into the Spider-Verse_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:28,Not latest view,US (United States)
Anand,2019-07-28 02:36:53,00:00:41,Autoplayed: user action: None; ,Cheers: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:41,00:00:41,US (United States)
Anand,2019-07-28 02:36:28,00:00:07,Autoplayed: user action: None; ,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Anand,2019-07-28 01:00:36,01:28:22,Autoplayed: user action: Unspecified; ,Murder Mystery,,Samsung 2016 Jazz-L UHD TV Smart TV,01:28:22,01:28:22,US (United States)
Anand,2019-07-28 00:55:59,00:00:28,,Stranger Things 3 (:30 Product Preview),PREVIEW,DefaultWidevineAndroidPhone,00:00:29,00:00:29,US (United States)
Cow,2019-07-27 18:03:48,00:09:55,,Breaking Bad: Season 2: ABQ (Episode 13),,iPad Pro 10.5-Inch (Wi-Fi),00:09:56,Not latest view,IN (India)
